"sample.id","lab.id.x","method","cas.number","analyte","result","units","dilution","result.reported.to","mdl","rl","non.detect","duplicate","location.name","treatment.name","method.name","event.type","event.count","flow.vol.liter","collected","received","flag"
"K-ST1-01-LC","HS23071021-14","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-LC","HS23071021-14","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.561,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-LC","HS23071021-14","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1240,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-ISC","HS23071021-15","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",2.8,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-ISC","HS23071021-15","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",1.05,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-ISC","HS23071021-15","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0.203,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-ISC","HS23071021-15","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.675,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-ISC","HS23071021-15","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.36,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-ISC","HS23071021-15","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",148,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GB","HS23071021-16","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",5.6,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GB","HS23071021-16","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.88,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GB","HS23071021-16","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GB","HS23071021-16","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GB","HS23071021-16","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.503,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GB","HS23071021-16","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1280,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GBH","HS23071021-17","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",5.3,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GBH","HS23071021-17","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.76,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GBH","HS23071021-17","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GBH","HS23071021-17","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GBH","HS23071021-17","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.429,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST1-01-GBH","HS23071021-17","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1200,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-LC","HS23071021-18","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",13,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-LC","HS23071021-18","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.59,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-LC","HS23071021-18","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-LC","HS23071021-18","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-LC","HS23071021-18","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.68,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-LC","HS23071021-18","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1360,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-ISC","HS23071021-19","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",7.2,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-ISC","HS23071021-19","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.73,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-ISC","HS23071021-19","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-ISC","HS23071021-19","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-ISC","HS23071021-19","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.28,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-ISC","HS23071021-19","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1400,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GB","HS23071021-20","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",36,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GB","HS23071021-20","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.85,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GB","HS23071021-20","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GB","HS23071021-20","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GB","HS23071021-20","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.52,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GB","HS23071021-20","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1370,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GBH","HS23071021-21","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",10,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GBH","HS23071021-21","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.69,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GBH","HS23071021-21","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GBH","HS23071021-21","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GBH","HS23071021-21","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.29,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-ST2-01-GBH","HS23071021-21","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1360,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GB","HS23071021-22","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",5.2,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GB","HS23071021-22","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.62,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GB","HS23071021-22","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GB","HS23071021-22","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GB","HS23071021-22","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GB","HS23071021-22","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1320,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GBH","HS23071021-23","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",3.9,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GBH","HS23071021-23","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.61,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GBH","HS23071021-23","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GBH","HS23071021-23","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GBH","HS23071021-23","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-INF-01-GBH","HS23071021-23","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1170,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-D","HS23071021-24","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",32,"mg/L",1,"RL",0.1,0.5,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-D","HS23071021-24","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.82,"mg/L",5,"RL",0.15,0.5,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-D","HS23071021-24","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",5,"RL",0.15,0.5,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-D","HS23071021-24","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.053,"mg/L",1,"RL",0.01,0.05,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-D","HS23071021-24","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.612,"mg/L",1,"RL",0.02,0.05,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-D","HS23071021-24","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1320,"mg/L",1,"RL",5,10,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 16:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-2,3,5-D","HS23071021-28","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",24,"mg/L",1,"RL",0.1,0.5,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 02:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-2,3,5-D","HS23071021-28","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",8.59,"mg/L",1,"RL",0.03,0.1,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 02:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-2,3,5-D","HS23071021-28","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 02:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-2,3,5-D","HS23071021-28","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 02:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-2,3,5-D","HS23071021-28","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.834,"mg/L",1,"RL",0.02,0.05,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 02:00:00,"18 Jul 2023 13:35",NA
"K-MT1-01-GBH-2,3,5-D","HS23071021-28","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1270,"mg/L",1,"RL",5,10,FALSE,TRUE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 1",NA,2023-07-18 02:00:00,"18 Jul 2023 13:35",NA
"K-CT1-S1-LC","HS23080218-01","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",33,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT1-S1-LC","HS23080218-01","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",4.18,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT1-S1-LC","HS23080218-01","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0.164,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT1-S1-LC","HS23080218-01","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.094,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT1-S1-LC","HS23080218-01","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.28,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT1-S1-LC","HS23080218-01","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",156,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT2-S1-LC","HS23080218-02","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",29,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT2-S1-LC","HS23080218-02","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",0.808,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT2-S1-LC","HS23080218-02","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0.182,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT2-S1-LC","HS23080218-02","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.105,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT2-S1-LC","HS23080218-02","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.88,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-CT2-S1-LC","HS23080218-02","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",170,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-MT1-S1-LC","HS23080218-03","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",34,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-MT1-S1-LC","HS23080218-03","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",9.56,"mg/L",2,"RL",0.06,0.2,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-MT1-S1-LC","HS23080218-03","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0.288,"mg/L",2,"RL",0.06,0.2,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-MT1-S1-LC","HS23080218-03","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0.098,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-MT1-S1-LC","HS23080218-03","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.25,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
"K-MT1-S1-LC","HS23080218-03","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",196,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Storm 1",NA,2023-08-02 02:00:00,"03 Aug 2023 08:00",NA
